id,for,service,type,by,date,role,description
3592995,3592995,Escort,Positive,3461946,30/03/2017 22:38,Seeking Services,Very sexy girl. Great blow job and finished with a facial. Hopefully see u soon xx
3592995,3592995,Escort,Positive,3093977,03/12/2017 18:19,Seeking Services,wonderful time spent with lovely freindly lady
3592995,3592995,Escort,Positive,1655657,27/02/2017 19:31,Seeking Services,Anna Marie is all woman and a pleasure to have met; catch her 'on tour' when you can
3592995,3592995,Escort,Positive,Member Not Active,19/02/2017 21:41,Seeking Services,A very nice and calm person. All fine. Appreciative. Good skills. Warm and sensual.
3592995,3592995,Escort,Positive,1110390,02/08/2017 11:23,Seeking Services,"Fantastic time with Anne Marie, lovely lady with a great body, time flew by."
3592995,3592995,Escort,Positive,18715,02/03/2017 10:30,Seeking Services,"Great time with a bright, intelligent, very sexy lady with a fantastic Rubenesque figure. Superb oral skills. Looking forward to meeting again."
3592995,3592995,Escort,Positive,Member Not Active,02/01/2017 09:57,Seeking Services,"Lovely lady,very pretty , enjoyable meet"
3592995,3592995,Escort,Positive,1306372,28/01/2017 12:03,Seeking Services,"Amazing 30 mins with a lovely, friendly curvy lady, wish I had booked longer. Will definitely see again x"
3592995,3592995,Escort,"Feedback
Only",783202,26/01/2017 12:36,Seeking Services,"AnneMarie had to cancel due to unforeseen circumstances. Plently of notice given, comms very good. Hope to meet next time you are in the area"
3592995,3592995,Escort,"Feedback
Only",1661447,21/01/2017 13:21,Seeking Services,"Couldn't make unfortunately, will make sure next time though as great on c x"
3592995,3592995,Escort,Positive,3694236,18/01/2017 09:23,Seeking Services,"From the second the door opened i knew this was going to be great, it was. Super curvy, clean, intelligent and passionate. Will visit again in a heartbeat 10/10"
3592995,3592995,Escort,Positive,1447437,01/03/2017 22:09,Seeking Services,What an amazing way to start a day. Truly beautiful woman sensual experience made me feel so good can't wait to visit you again a total gem xxx
3592995,3592995,Escort,"Feedback
Only",1447437,01/03/2017 13:20,Seeking Services,Completed
3592995,3592995,Escort,Positive,742633,01/03/2017 11:57,Seeking Services,"The most wonderful girlfriend experience, cuddles and stickiness ;) Thanks Gorgeous xxx"
3592995,3592995,Escort,Positive,2040985,16/12/2016 05:33,Seeking Services,Wow! From the moment I was in the door was fantastic. She knows how to enjoy herself and very passionate! Many positions and lots of DFK. She had a sparkle!
3592995,3592995,Escort,Positive,2177,12/10/2016 08:18,Seeking Services,Even better the second time.
3592995,3592995,Escort,Positive,Member Not Active,12/06/2016 14:51,Seeking Services,Had a fantastic time with an intelligent and very sexy woman.
3592995,3592995,Escort,Positive,2923128,12/01/2016 18:28,Seeking Services,"What a wonderful experience. AnneMarie is so pretty and clean, able to hold a decent conversation and has curves as good as her pics. Very attentive - awesome!!"
3592995,3592995,Escort,Positive,672911,29/11/2016 03:26,Seeking Services,what a woman! amazing body...seriously impressive big white booty...polite and courteous...great sweaty hard fuck sesh..amazing cumshot facial..deffo revisit!
3592995,3592995,Escort,Positive,Member Not Active,23/11/2016 22:22,Seeking Services,"All good, Curvy lady, Great sex, Would book again tomorrow and the day after."
3592995,3592995,Escort,Positive,589161,11/08/2016 18:11,Seeking Services,Lovely girl! Had a great time.
3592995,3592995,Escort,"Feedback
Only",Member Not Active,11/07/2016 18:47,Seeking Services,"Another fantastic, dirty, perverted time spent with my face and tongue buried deep in Anne-Maries gorgeous plump arse! Will def be back. Thanks. xx"
3592995,3592995,Escort,Positive,88281,26/10/2016 22:57,Seeking Services,A deliciously attractive and curvaceous woman who oozes sexuality. A real woman and a real find.
3592995,3592995,Escort,Positive,2177,10/09/2016 10:46,Seeking Services,"AnneMarie's curves, personality and the sex made this an unforgettable experience. Can't rate her highly enough. I'll return."
3592995,3592995,Escort,Positive,1039776,10/04/2016 14:59,Seeking Services,Dare say there was a better way to spend an hour this afternoon but I can't think of it. Really lovely lady with a great touch. Absolutely recommended.
3592995,3592995,Escort,Positive,Member Not Active,10/02/2016 15:45,Seeking Services,Lovely time had with a curvy lass who is very willing and knows how to please. Def going back for more in the near future!
3592995,3592995,Escort,Positive,Member Not Active,24/09/2016 13:21,Seeking Services,"really lovely, horny, curby lady with mind blowing oral skills... brought me to the brink many times;)"
3592995,3592995,Escort,Positive,Member Not Active,20/09/2016 07:13,Seeking Services,Wow! Anne-Marie is absolutely beautiful she made me feel like a king last night can't wait to see her again...what a beauty xxx
3592995,3592995,Escort,Positive,Member Not Active,19/09/2016 07:51,Seeking Services,Wh
3592995,3592995,Escort,"Feedback
Only",2782975,30/08/2016 21:28,Seeking Services,"Fantastic evening, AnneMarie is stunning and so attentive!"
3592995,3592995,Escort,Positive,92250,26/06/2016 23:00,Seeking Services,"Perfect courtesan, wonderful time with a wonderfully addictive lady"
3592995,3592995,Webcam,Positive,2813430,12/02/2019 15:07,Seeking Services,A pretty and sexy lady with fantastic curves and nipples!
3592995,3592995,Webcam,Positive,1318619,28/11/2019 10:47,Seeking Services,Great cam session
3592995,3592995,Webcam,Positive,4718750,27/11/2019 00:08,Seeking Services,Excellent show
3592995,3592995,Webcam,Positive,2146960,11/08/2019 14:18,Seeking Services,You are sexy Anne Marie
3592995,3592995,Webcam,Positive,4906086,17/10/2019 11:20,Seeking Services,Good session
3592995,3592995,Webcam,Positive,1217543,26/09/2019 01:04,Seeking Services,sexy
3592995,3592995,Webcam,Positive,Member Not Active,05/10/2019 15:39,Seeking Services,Gorgeous lady. Gorgeous legs and arse. Until we meet xx
3592995,3592995,Webcam,Positive,3796932,05/07/2019 19:40,Seeking Services,very enjoyable cam session will be back for more :) xx
3592995,3592995,Webcam,Positive,4900653,05/04/2019 11:19,Seeking Services,Great session x
3592995,3592995,Webcam,Positive,Member Not Active,30/04/2019 07:58,Seeking Services,Great session with a gorgeous curvy lady. Xx thanks babe until next time
3592995,3592995,Webcam,Positive,4947256,29/04/2019 06:07,Seeking Services,"AnneMarie is great, so naughty on cam thank you xx"
3592995,3592995,Webcam,Positive,3076365,28/04/2019 06:07,Seeking Services,S3xy show
3592995,3592995,Webcam,Negative,417953,27/04/2019 21:00,Seeking Services,Did nothing
3592995,3592995,Webcam,Positive,3637071,23/04/2019 13:39,Seeking Services,"What an amazing and beautiful lady, really knows how to work that amazing body"
3592995,3592995,Webcam,Positive,5066422,22/04/2019 15:04,Seeking Services,Nice time. Thanks
3592995,3592995,Webcam,Positive,590198,25/02/2019 23:49,Seeking Services,Great fun
3592995,3592995,Webcam,Positive,195307,19/02/2019 13:18,Seeking Services,Came harder than a train. x
3592995,3592995,Webcam,Positive,1146696,16/02/2019 14:39,Seeking Services,
3592995,3592995,Webcam,Positive,3666194,02/02/2019 01:01,Seeking Services,simply fabulous xxx
3592995,3592995,Webcam,Positive,173063,01/11/2019 19:30,Seeking Services,Sooo hot
3592995,3592995,Webcam,Positive,2854667,12/01/2018 23:41,Seeking Services,Really hope to see that peach in person ;)
3592995,3592995,Webcam,Positive,Member Not Active,28/10/2018 22:29,Seeking Services,"Had an amazing time, thanks so much!"
3592995,3592995,Webcam,Positive,522039,26/09/2018 15:00,Seeking Services,"very sexy lady, thank you for the tights session"
3592995,3592995,Webcam,Positive,4581922,09/12/2018 11:39,Seeking Services,Another fantastic session with a sexy woman
3592995,3592995,Webcam,Positive,4581922,25/08/2018 10:41,Seeking Services,Great session with a stunning woman
3592995,3592995,Webcam,Positive,Member Not Active,24/08/2018 14:15,Seeking Services,"Very sexy show, thank you x"
3592995,3592995,Webcam,Positive,183604,16/08/2018 18:30,Seeking Services,A lovely girl with a lovely smile and beautiful body. xxx
3592995,3592995,Webcam,Positive,4581922,23/06/2018 20:37,Seeking Services,"Great cam session with a sexy, curvy woman"
3592995,3592995,Webcam,Positive,Member Not Active,18/06/2018 17:00,Seeking Services,very enticing
3592995,3592995,Webcam,Positive,Member Not Active,30/05/2018 08:42,Seeking Services,Great girl
3592995,3592995,Webcam,Positive,3516501,25/04/2018 14:27,Seeking Services,good time
3592995,3592995,Webcam,Positive,4254057,04/02/2018 18:23,Seeking Services,WOW...What a sexy Woman xx
3592995,3592995,Webcam,Positive,3637071,15/03/2018 22:50,Seeking Services,"Amazing experience!! Absolutely Gorgeous, Fantastic Sexy body, Stunning from head to toe, One super sexy lady!! Lovely person, see you soon miss! Thank you! Xx"
3592995,3592995,Webcam,Positive,2822222,15/03/2018 09:07,Seeking Services,Thankyou
3592995,3592995,Webcam,Positive,Member Not Active,27/02/2018 16:46,Seeking Services,Incredibly sexy lady
3592995,3592995,Webcam,Positive,Member Not Active,27/02/2018 08:45,Seeking Services,so hot - thanks hon xxxx
3592995,3592995,Webcam,Positive,328918,02/08/2018 13:32,Seeking Services,Stunning and an amazing body.
3592995,3592995,Webcam,Positive,3304223,26/01/2018 18:22,Seeking Services,great time spent with a gorgeously curvy woman. Thank you x
3592995,3592995,Webcam,Positive,1872891,23/01/2018 07:51,Seeking Services,"great body, love to see more of this lady, when get time"
3592995,3592995,Webcam,Positive,1125535,19/01/2018 02:22,Seeking Services,Great fun
3592995,3592995,Webcam,Positive,Member Not Active,01/10/2018 20:35,Seeking Services,Hard to resist those curves xxx
3592995,3592995,Webcam,Positive,Member Not Active,01/10/2018 20:35,Seeking Services,The epitomy of a curvy MILF... wow xxx
3592995,3592995,Webcam,Positive,205389,01/03/2018 22:47,Seeking Services,great show had an amazing time
3592995,3592995,Webcam,Positive,Member Not Active,19/12/2017 13:52,Seeking Services,Just wow... An arse to die for! Hope to meet up soon x
3592995,3592995,Webcam,Positive,3076365,28/10/2017 07:59,Seeking Services,very curvy
3592995,3592995,Webcam,Positive,2644982,23/10/2017 11:57,Seeking Services,amazing session with this delightful lady.
3592995,3592995,Webcam,Positive,1552483,19/10/2017 07:36,Seeking Services,wicked
3592995,3592995,Webcam,Positive,1438815,20/09/2017 01:21,Seeking Services,Beautiful curvy body
3592995,3592995,Webcam,Positive,Member Not Active,18/09/2017 03:37,Seeking Services,Wow
3592995,3592995,Webcam,Positive,Member Not Active,20/08/2017 14:44,Seeking Services,"Great fun, great body"
3592995,3592995,Webcam,Positive,1773849,19/07/2017 02:50,Seeking Services,very nice session
3592995,3592995,Webcam,Positive,1995582,18/07/2017 12:23,Seeking Services,"Lovely, sexy and very beautiful lady! Hope to meet soon! Thanks!"
3592995,3592995,Webcam,Positive,61921,16/07/2017 18:39,Seeking Services,Very horny
3592995,3592995,Webcam,Positive,Member Not Active,07/04/2017 20:34,Seeking Services,Another great session with this curvy babe
3592995,3592995,Webcam,Positive,Member Not Active,30/06/2017 21:05,Seeking Services,"Great session with a sexy woman, love her curves"
3592995,3592995,Webcam,Positive,1217543,30/06/2017 01:16,Seeking Services,"very very sexy, must meet up soon"
3592995,3592995,Webcam,Positive,Member Not Active,25/06/2017 19:12,Seeking Services,"Very sexy lingerie, curvy and lovely."
3592995,3592995,Webcam,Positive,Member Not Active,23/06/2017 23:04,Seeking Services,"This lady is sexy, curvy, funny and very horny."
3592995,3592995,Webcam,Positive,42788,17/06/2017 15:45,Seeking Services,"Amazing, beautiful and incredibly sexy lady...I will definitely be back. Thank-you Annemarie xxxx"
3592995,3592995,Webcam,Positive,78336,06/04/2017 15:33,Seeking Services,Hot girl thanks
3592995,3592995,Webcam,Positive,3819155,14/05/2017 19:14,Seeking Services,Hot lady and straight into it!! Lost connection
3592995,3592995,Webcam,Positive,2143037,05/03/2017 15:02,Seeking Services,great show thanks very much
3592995,3592995,Webcam,Positive,2136823,28/04/2017 09:56,Seeking Services,great cam session
3592995,3592995,Webcam,Positive,2136823,28/04/2017 09:56,Seeking Services,great cam session
3592995,3592995,Webcam,Positive,3152809,02/12/2017 17:09,Seeking Services,Great time
3592995,3592995,Webcam,Positive,Member Not Active,02/02/2017 23:29,Seeking Services,"Perfection! Very sweet, warm, sexy and attractive lady ;) xxx"
3592995,3592995,Webcam,Positive,1836244,23/01/2017 14:54,Seeking Services,Sexy lady..... great show
3592995,3592995,Webcam,Positive,1661447,16/01/2017 15:21,Seeking Services,Excellent
3592995,3592995,Webcam,Positive,1637441,01/05/2017 13:41,Seeking Services,5*****
3592995,3592995,Webcam,Positive,3173579,28/12/2016 08:55,Seeking Services,Gorgeous xx
3592995,3592995,Webcam,Positive,3173579,28/12/2016 08:54,Seeking Services,The best xx
3592995,3592995,Webcam,Positive,9661,17/12/2016 20:11,Seeking Services,"so arousing, such a natural beauty"
3592995,3592995,Webcam,Positive,2822222,12/06/2016 08:15,Seeking Services,Thankyou
3592995,3592995,Webcam,Positive,3571496,29/11/2016 17:11,Seeking Services,Great
3592995,3592995,Webcam,Positive,3625218,25/11/2016 12:47,Seeking Services,one very sexy lady
3592995,3592995,Webcam,Positive,510477,25/11/2016 12:46,Seeking Services,sexy time
